FRAME;time.TIME;in_chassis_acceleration.longitudinal;in_chassis_velocity.pitch;cueing_velocity.pitch;cueing_acceleration.longitudinal;cueing_position.pitch;cueing_position.longitudinal;OUT5_XY;OUT6_XY;in_chassis_acceleration.lateral;in_chassis_velocity.roll;cueing_velocity.roll;cueing_acceleration.lateral;cueing_position.roll;cueing_position.lateral;OUT5_XY;OUT6_XY;chassis_velocity.yaw;IN2_ZA;in_cueing_velocity.yaw;cueing_position.yaw;OUT3_ZA;in_chassis_acceleration.vertical;IN2_ZV;cueing_acceleration.vertical;cueing_position.vertical;OUT3_ZV;CYCLE_MICROSECS_YX;CYCLE_MICROSECS_XY;CYCLE_MICROSECS_ZA;CYCLE_MICROSECS_ZV;TOT_TIME;cueing_position.longitudinalHP;cueing_position.longitudinalLP;cueing_position.lateralHP;cueing_position.lateralLP;cueing_position.yawHP;cueing_position.yawLP;actual_velocity.x;actual_velocity.y;actual_velocity.z;actual_velocity.yaw;actual_velocity.pitch;actual_velocity.roll;actual_acc.x;actual_acc.y;actual_acc.z;actual_acc.yaw;actual_acc.pitch;actual_acc.roll;status_xy;status_yx;status_za;status_zv;actT1_lenght;actT1_pos.X;actT1_pos.Y;actT1_pos.Z;actT1_pos.YAW;actT1_pos.PITCH;actT1_pos.ROLL;actT1_pos.PSI;actT1_pos.THETA;actT1_pos.PHI;actT2_lenght;actT2_pos.X;actT2_pos.Y;actT2_pos.Z;actT2_pos.YAW;actT2_pos.PITCH;actT2_pos.ROLL;actT2_pos.PSI;actT2_pos.THETA;actT2_pos.PHI;actT3_lenght;actT3_pos.X;actT3_pos.Y;actT3_pos.Z;actT3_pos.YAW;actT3_pos.PITCH;actT3_pos.ROLL;actT3_pos.PSI;actT3_pos.THETA;actT3_pos.PHI;actH1_lenght;actH1_pos.Xtop;actH1_pos.Ytop;actH1_pos.Ztop;actH1_pos.Xbottom;actH1_pos.Ybottom;actH1_pos.Zbottom;actH1_pos.YAW;actH1_pos.PITCH;actH1_pos.ROLL;actH1_pos.PSI;actH1_pos.THETA;actH1_pos.PHI;actH2_lenght;actH2_pos.Xtop;actH2_pos.Ytop;actH2_pos.Ztop;actH2_pos.Xbottom;actH2_pos.Ybottom;actH2_pos.Zbottom;actH2_pos.YAW;actH2_pos.PITCH;actH2_pos.ROLL;actH2_pos.PSI;actH2_pos.THETA;actH2_pos.PHI;actH3_lenght;actH3_pos.Xtop;actH3_pos.Ytop;actH3_pos.Ztop;actH3_pos.Xbottom;actH3_pos.Ybottom;actH3_pos.Zbottom;actH3_pos.YAW;actH3_pos.PITCH;actH3_pos.ROLL;actH3_pos.PSI;actH3_pos.THETA;actH3_pos.PHI;actH4_lenght;actH4_pos.Xtop;actH4_pos.Ytop;actH4_pos.Ztop;actH4_pos.Xbottom;actH4_pos.Ybottom;actH4_pos.Zbottom;actH4_pos.YAW;actH4_pos.PITCH;actH4_pos.ROLL;actH4_pos.PSI;actH4_pos.THETA;actH4_pos.PHI;actH5_lenght;actH5_pos.Xtop;actH5_pos.Ytop;actH5_pos.Ztop;actH5_pos.Xbottom;actH5_pos.Ybottom;actH5_pos.Zbottom;actH5_pos.YAW;actH5_pos.PITCH;actH5_pos.ROLL;actH5_pos.PSI;actH5_pos.THETA;actH5_pos.PHI;actH6_lenght;actH6_pos.Xtop;actH6_pos.Ytop;actH6_pos.Ztop;actH6_pos.Xbottom;actH6_pos.Ybottom;actH6_pos.Zbottom;actH6_pos.YAW;actH6_pos.PITCH;actH6_pos.ROLL;actH6_pos.PSI;actH6_pos.THETA;actH6_pos.PHI;actH1_pos.PSIs;actH1_pos.THETAs;actH1_pos.PHIs;actH2_pos.PSIs;actH2_pos.THETAs;actH2_pos.PHIs;actH3_pos.PSIs;actH3_pos.THETAs;actH3_pos.PHIs;actH4_pos.PSIs;actH4_pos.THETAs;actH4_pos.PHIs;actH5_pos.PSIs;actH5_pos.THETAs;actH5_pos.PHIs;actH6_pos.PSIs;actH6_pos.THETAs;actH6_pos.PHIs;TripFrame.PSI;TripFrame.THETA;TripFrame.PHI;HexFrame.PSI;HexFrame.THETA;HexFrame.PHI;cueing_position.longitudinalinv;cueing_position.longitudinalHPinv;cueing_position.longitudinalLPinv;cueing_position.yawinv;cueing_position.yawHPinv;cueing_position.yawLPinv;cueing_position.lateralinv;cueing_position.lateralHPinv;cueing_position.lateralLPinv;actT1_pos.Xextern;actT1_pos.Yextern;actT1_pos.Zextern;actT2_pos.Xextern;actT2_pos.Yextern;actT2_pos.Zextern;actT3_pos.Xextern;actT3_pos.Yextern;actT3_pos.Zextern
1041;5.2;-0.00226452;0.0060689;0.0339566;0.0308542;-0.0510696;4.56463;-0.632943;0.0380984;3.45239e-006;-7.51814e-007;1.29849e-006;3.95355e-005;-7.48686e-007;-0.00114881;-0.000353254;1.24822e-006;7.75167e-007;1040;2.01002e-006;-6.79661e-006;8.35612e-007;5.19905e-005;1040;0.000862674;-0.00641236;0.0160712;526.802;778.901;195.396;197.311;1706.46;-0.0488784;4.61351;-2.79843e-005;-0.00112105;-2.2359e-006;-4.56071e-006;-0.63293;-0.000348866;0.0160712;8.35612e-007;0.0380984;1.24822e-006;-0.186055;3.57389e-005;0.00262278;0;0;0;0;0;0;0;1.15794;-4.66239;0.195198;-0.381;2.59686;0;0;2.59686;0;0;1.24258;-4.49429;-0.0959597;-0.381;0.503944;0;0;0.503944;0;0;1.20097;-4.83049;-0.0959589;-0.381;-1.53009;0;0;-1.53009;0;0;1.42064;-4.85487;0.754521;1.48392;-4.08533;1.16631;0.363;0.49134;0.909223;0;2.06214;0.909223;-1.5708;1.40794;-3.76792;0.126143;1.42836;-3.86851;1.04112;0.363;1.68029;0.858222;0;-3.0321;0.858222;-1.5708;1.40798;-3.76792;-0.123857;1.42836;-3.86852;-1.03889;0.363;4.60289;0.858194;0;-0.109494;0.858194;-1.5708;1.42066;-4.85488;-0.75222;1.48392;-4.08534;-1.16407;0.363;5.79178;0.909205;0;1.07939;0.909205;-1.5708;1.48314;-5.0711;-0.627218;1.49497;-5.88668;-0.124058;0.363;2.58881;0.868295;0;-2.12358;0.868295;-1.5708;1.48316;-5.07109;0.629523;1.49498;-5.88668;0.126312;0.363;3.69441;0.868279;0;-1.01798;0.868279;-1.5708;2.06214;0.909223;-1.5708;-3.0321;0.858222;-1.5708;-0.109494;0.858194;-1.5708;1.07939;0.909205;-1.5708;-2.12358;0.868295;-1.5708;-1.01798;0.868279;-1.5708;-4.56071e-006;0;0;1.57077;0.0510696;-1.57078;-4.56463;0.0488784;-4.61351;6.79661e-006;2.2359e-006;4.56071e-006;0.00114881;2.79843e-005;0.00112105;-5.65274;0.795231;-0.381;-3.40618;0.504063;-0.381;-4.78162;-1.29593;-0.381
1042;5.205;-0.002212;0.00606519;0.0338021;0.0315038;-0.0508797;4.56146;-0.633861;0.037976;1.88742e-006;-7.46461e-007;1.25274e-006;2.55399e-005;-7.42667e-007;-0.00115055;-0.000352995;1.20368e-006;8.65462e-007;1041;2.09313e-006;-6.79201e-006;9.20527e-007;5.38972e-005;1041;0.000837823;-0.00633198;0.0160841;524.886;773.154;203.058;190.798;1700.33;-0.0489704;4.61043;-2.79843e-005;-0.00112279;-2.22526e-006;-4.56675e-006;-0.633848;-0.000348775;0.0160841;9.20527e-007;0.037976;1.20368e-006;-0.183494;1.82009e-005;0.00259148;0;0;0;0;0;0;0;1.15786;-4.6594;0.1952;-0.381;2.59682;0;0;2.59682;0;0;1.24266;-4.4913;-0.095958;-0.381;0.503908;0;0;0.503908;0;0;1.20097;-4.8275;-0.0959572;-0.381;-1.53001;0;0;-1.53001;0;0;1.42061;-4.8517;0.754523;1.48395;-4.08226;1.16631;0.363;0.491389;0.909277;0;2.06218;0.909277;-1.5708;1.40813;-3.76475;0.126145;1.4286;-3.86543;1.04112;0.363;1.6804;0.858324;0;-3.03199;0.858324;-1.5708;1.40816;-3.76475;-0.123855;1.4286;-3.86544;-1.03889;0.363;4.60279;0.858296;0;-0.109602;0.858296;-1.5708;1.42063;-4.85171;-0.752218;1.48395;-4.08227;-1.16407;0.363;5.79173;0.90926;0;1.07934;0.90926;-1.5708;1.48318;-5.06794;-0.627216;1.49496;-5.8836;-0.124056;0.363;2.58886;0.86825;0;-2.12353;0.86825;-1.5708;1.4832;-5.06793;0.629524;1.49496;-5.8836;0.126314;0.363;3.69437;0.868234;0;-1.01802;0.868234;-1.5708;2.06218;0.909277;-1.5708;-3.03199;0.858324;-1.5708;-0.109602;0.858296;-1.5708;1.07934;0.90926;-1.5708;-2.12353;0.86825;-1.5708;-1.01802;0.868234;-1.5708;-4.56675e-006;0;0;1.57077;0.0508797;-1.57078;-4.56146;0.0489704;-4.61043;6.79201e-006;2.22526e-006;4.56675e-006;0.00115055;2.79843e-005;0.00112279;-5.64966;0.795233;-0.381;-3.4031;0.504065;-0.381;-4.77854;-1.29593;-0.381
1043;5.21;-0.00215995;0.00606153;0.0336479;0.032139;-0.0506905;4.55829;-0.634765;0.0378537;4.10696e-006;-7.40302e-007;1.2007e-006;4.10852e-005;-7.36903e-007;-0.00115229;-0.000352995;1.15282e-006;9.68701e-007;1042;2.19762e-006;-6.78687e-006;1.0269e-006;5.58122e-005;1042;0.000812285;-0.00625152;0.0160969;522.204;781.583;203.058;199.61;1714.88;-0.0490611;4.60735;-2.79836e-005;-0.00112453;-2.21437e-006;-4.5725e-006;-0.634753;-0.000348587;0.0160969;1.0269e-006;0.0378537;1.15282e-006;-0.180957;3.75825e-005;0.00255931;0;0;0;0;0;0;0;1.15779;-4.65641;0.195202;-0.381;2.59678;0;0;2.59678;0;0;1.24274;-4.48831;-0.0959562;-0.381;0.503873;0;0;0.503873;0;0;1.20097;-4.82451;-0.0959554;-0.381;-1.52994;0;0;-1.52994;0;0;1.42059;-4.84853;0.754525;1.48397;-4.07918;1.16631;0.363;0.491436;0.909331;0;2.06223;0.909331;-1.5708;1.40831;-3.76157;0.126147;1.42883;-3.86235;1.04113;0.363;1.6805;0.858425;0;-3.03189;0.858425;-1.5708;1.40834;-3.76157;-0.123853;1.42883;-3.86236;-1.03888;0.363;4.60268;0.858397;0;-0.109708;0.858397;-1.5708;1.4206;-4.84855;-0.752216;1.48397;-4.07919;-1.16407;0.363;5.79168;0.909314;0;1.0793;0.909314;-1.5708;1.48321;-5.06477;-0.627215;1.49494;-5.88052;-0.124055;0.363;2.58891;0.868206;0;-2.12348;0.868206;-1.5708;1.48323;-5.06476;0.629526;1.49494;-5.88052;0.126315;0.363;3.69432;0.868189;0;-1.01807;0.868189;-1.5708;2.06223;0.909331;-1.5708;-3.03189;0.858425;-1.5708;-0.109708;0.858397;-1.5708;1.0793;0.909314;-1.5708;-2.12348;0.868206;-1.5708;-1.01807;0.868189;-1.5708;-4.5725e-006;0;0;1.57077;0.0506905;-1.57078;-4.55829;0.0490611;-4.60735;6.78687e-006;2.21437e-006;4.5725e-006;0.00115229;2.79836e-005;0.00112453;-5.64658;0.795234;-0.381;-3.40002;0.504066;-0.381;-4.77546;-1.29593;-0.381
1044;5.215;-0.00210834;0.00605791;0.0334941;0.0327602;-0.0505018;4.55512;-0.635657;0.0377316;2.21022e-006;-7.3539e-007;1.16664e-006;3.12197e-005;-7.31304e-007;-0.00115404;-0.000352713;1.11987e-006;1.0466e-006;1043;2.2733e-006;-6.78135e-006;1.10457e-006;5.80087e-005;1043;0.000789012;-0.00617101;0.0161096;534.081;780.433;202.675;194.246;1719.1;-0.0491507;4.60427;-2.79822e-005;-0.00112628;-2.2034e-006;-4.57795e-006;-0.635645;-0.000348461;0.0161096;1.10457e-006;0.0377316;1.11987e-006;-0.178443;2.52128e-005;0.00252996;0;0;0;0;0;0;0;1.15771;-4.65342;0.195204;-0.381;2.59674;0;0;2.59674;0;0;1.24282;-4.48532;-0.0959545;-0.381;0.503838;0;0;0.503838;0;0;1.20098;-4.82152;-0.0959537;-0.381;-1.52986;0;0;-1.52986;0;0;1.42056;-4.84536;0.754526;1.484;-4.07609;1.16631;0.363;0.491483;0.909385;0;2.06228;0.909385;-1.5708;1.40849;-3.75838;0.126149;1.42906;-3.85926;1.04113;0.363;1.68061;0.858527;0;-3.03178;0.858527;-1.5708;1.40852;-3.75839;-0.123851;1.42906;-3.85927;-1.03888;0.363;4.60258;0.858499;0;-0.109813;0.858499;-1.5708;1.42058;-4.84537;-0.752214;1.484;-4.0761;-1.16407;0.363;5.79164;0.909368;0;1.07925;0.909368;-1.5708;1.48325;-5.0616;-0.627213;1.49493;-5.87744;-0.124053;0.363;2.58895;0.868162;0;-2.12344;0.868162;-1.5708;1.48327;-5.06159;0.629528;1.49493;-5.87744;0.126317;0.363;3.69427;0.868146;0;-1.01812;0.868146;-1.5708;2.06228;0.909385;-1.5708;-3.03178;0.858527;-1.5708;-0.109813;0.858499;-1.5708;1.07925;0.909368;-1.5708;-2.12344;0.868162;-1.5708;-1.01812;0.868146;-1.5708;-4.57795e-006;0;0;1.57078;0.0505018;-1.57078;-4.55512;0.0491507;-4.60427;6.78135e-006;2.2034e-006;4.57795e-006;0.00115404;2.79822e-005;0.00112628;-5.64349;0.795236;-0.381;-3.39693;0.504068;-0.381;-4.77237;-1.29593;-0.381
1045;5.22;-0.00205719;0.00605434;0.0333407;0.0333675;-0.0503138;4.55194;-0.636537;0.0376098;3.77256e-006;-7.29782e-007;1.12242e-006;3.63208e-005;-7.2592e-007;-0.00115578;-0.000352652;1.07674e-006;1.15206e-006;1044;2.37368e-006;-6.77531e-006;1.20701e-006;6.01597e-005;1044;0.000765227;-0.00609043;0.0161221;527.568;789.245;202.675;203.441;1730.98;-0.0492391;4.60117;-2.79803e-005;-0.00112802;-2.1922e-006;-4.58312e-006;-0.636525;-0.000348303;0.0161221;1.20701e-006;0.0376098;1.07674e-006;-0.175952;3.15469e-005;0.00249995;0;0;0;0;0;0;0;1.15763;-4.65041;0.195205;-0.381;2.5967;0;0;2.5967;0;0;1.2429;-4.48231;-0.0959527;-0.381;0.503804;0;0;0.503804;0;0;1.20098;-4.81851;-0.0959519;-0.381;-1.52979;0;0;-1.52979;0;0;1.42053;-4.84218;0.754528;1.48403;-4.073;1.16632;0.363;0.491529;0.909438;0;2.06233;0.909438;-1.5708;1.40867;-3.7552;0.12615;1.42929;-3.85617;1.04113;0.363;1.68071;0.858628;0;-3.03168;0.858628;-1.5708;1.4087;-3.7552;-0.12385;1.42929;-3.85618;-1.03888;0.363;4.60247;0.8586;0;-0.109917;0.8586;-1.5708;1.42055;-4.84219;-0.752213;1.48403;-4.07301;-1.16406;0.363;5.79159;0.909421;0;1.0792;0.909421;-1.5708;1.48328;-5.05843;-0.627211;1.49491;-5.87434;-0.124051;0.363;2.589;0.868119;0;-2.12339;0.868119;-1.5708;1.4833;-5.05842;0.62953;1.49491;-5.87434;0.126319;0.363;3.69423;0.868103;0;-1.01816;0.868103;-1.5708;2.06233;0.909438;-1.5708;-3.03168;0.858628;-1.5708;-0.109917;0.8586;-1.5708;1.0792;0.909421;-1.5708;-2.12339;0.868119;-1.5708;-1.01816;0.868103;-1.5708;-4.58312e-006;0;0;1.57078;0.0503138;-1.57078;-4.55194;0.0492391;-4.60117;6.77531e-006;2.1922e-006;4.58312e-006;0.00115578;2.79803e-005;0.00112802;-5.6404;0.795238;-0.381;-3.39384;0.50407;-0.381;-4.76928;-1.29592;-0.381
1046;5.225;-0.00200647;0.00605081;0.0331876;0.033961;-0.0501263;4.54875;-0.637404;0.0374881;3.63289e-006;-7.24692e-007;1.09646e-006;4.2444e-005;-7.20661e-007;-0.00115752;-0.000352464;1.05183e-006;1.23908e-006;1045;2.46302e-006;-6.76882e-006;1.29851e-006;6.25111e-005;1045;0.000742387;-0.00600979;0.0161344;545.958;832.922;213.786;204.208;1806.45;-0.0493263;4.59808;-2.79776e-005;-0.00112977;-2.18084e-006;-4.58798e-006;-0.637392;-0.000348107;0.0161344;1.29851e-006;0.0374881;1.05183e-006;-0.173484;3.9164e-005;0.0024711;0;0;0;0;0;0;0;1.15756;-4.6474;0.195207;-0.381;2.59666;0;0;2.59666;0;0;1.24298;-4.4793;-0.095951;-0.381;0.50377;0;0;0.50377;0;0;1.20099;-4.8155;-0.0959502;-0.381;-1.52972;0;0;-1.52972;0;0;1.42051;-4.839;0.75453;1.48405;-4.0699;1.16632;0.363;0.491575;0.909491;0;2.06237;0.909491;-1.5708;1.40885;-3.752;0.126152;1.42952;-3.85307;1.04113;0.363;1.68081;0.858729;0;-3.03158;0.858729;-1.5708;1.40889;-3.75201;-0.123848;1.42952;-3.85308;-1.03888;0.363;4.60237;0.858701;0;-0.110019;0.858701;-1.5708;1.42053;-4.83901;-0.752211;1.48405;-4.06991;-1.16406;0.363;5.79155;0.909474;0;1.07916;0.909474;-1.5708;1.48332;-5.05525;-0.62721;1.4949;-5.87125;-0.124049;0.363;2.58904;0.868077;0;-2.12334;0.868077;-1.5708;1.48334;-5.05524;0.629531;1.4949;-5.87125;0.126321;0.363;3.69418;0.86806;0;-1.01821;0.86806;-1.5708;2.06237;0.909491;-1.5708;-3.03158;0.858729;-1.5708;-0.110019;0.858701;-1.5708;1.07916;0.909474;-1.5708;-2.12334;0.868077;-1.5708;-1.01821;0.86806;-1.5708;-4.58798e-006;0;0;1.57078;0.0501263;-1.57078;-4.54875;0.0493263;-4.59808;6.76882e-006;2.18084e-006;4.58798e-006;0.00115752;2.79776e-005;0.00112977;-5.6373;0.79524;-0.381;-3.39074;0.504072;-0.381;-4.76618;-1.29592;-0.381
1047;5.23;-0.0019562;0.00604733;0.0330348;0.0345411;-0.0499395;4.54556;-0.638259;0.0373666;2.95339e-006;-7.1991e-007;1.06785e-006;3.15461e-005;-7.1554e-007;-0.00115926;-0.000352232;1.02424e-006;1.33815e-006;1046;2.55433e-006;-6.76186e-006;1.39205e-006;6.49171e-005;1046;0.0007204;-0.00592908;0.0161466;552.088;794.992;199.227;200.759;1755.11;-0.0494124;4.59497;-2.79743e-005;-0.00113151;-2.16931e-006;-4.59255e-006;-0.638247;-0.00034798;0.0161466;1.39205e-006;0.0373666;1.02424e-006;-0.171038;2.551e-005;0.00244331;0;0;0;0;0;0;0;1.15749;-4.64439;0.195209;-0.381;2.59662;0;0;2.59662;0;0;1.24305;-4.47629;-0.0959492;-0.381;0.503737;0;0;0.503737;0;0;1.20099;-4.81249;-0.0959484;-0.381;-1.52965;0;0;-1.52965;0;0;1.42048;-4.83582;0.754532;1.48408;-4.0668;1.16632;0.363;0.49162;0.909543;0;2.06242;0.909543;-1.5708;1.40903;-3.74881;0.126154;1.42975;-3.84997;1.04113;0.363;1.68091;0.85883;0;-3.03148;0.85883;-1.5708;1.40907;-3.74881;-0.123846;1.42975;-3.84998;-1.03888;0.363;4.60227;0.858802;0;-0.11012;0.858802;-1.5708;1.4205;-4.83583;-0.752209;1.48408;-4.06681;-1.16406;0.363;5.7915;0.909526;0;1.07911;0.909526;-1.5708;1.48335;-5.05206;-0.627208;1.49489;-5.86814;-0.124048;0.363;2.58909;0.868035;0;-2.1233;0.868035;-1.5708;1.48337;-5.05205;0.629533;1.49489;-5.86814;0.126322;0.363;3.69414;0.868019;0;-1.01825;0.868019;-1.5708;2.06242;0.909543;-1.5708;-3.03148;0.85883;-1.5708;-0.11012;0.858802;-1.5708;1.07911;0.909526;-1.5708;-2.1233;0.868035;-1.5708;-1.01825;0.868019;-1.5708;-4.59255e-006;0;0;1.57078;0.0499395;-1.57078;-4.54556;0.0494124;-4.59497;6.76186e-006;2.16931e-006;4.59255e-006;0.00115926;2.79743e-005;0.00113151;-5.6342;0.795241;-0.381;-3.38764;0.504073;-0.381;-4.76308;-1.29592;-0.381
1048;5.235;-0.00190637;0.00604388;0.0328823;0.0351078;-0.0497533;4.54237;-0.639102;0.0372454;4.9193e-006;-7.14487e-007;1.04118e-006;4.91866e-005;-7.10547e-007;-0.001161;-0.000352174;9.98566e-007;1.4341e-006;1047;2.65293e-006;-6.7544e-006;1.49297e-006;6.73366e-005;1047;0.000697593;-0.00584832;0.0161587;539.062;777.368;204.974;198.078;1728.29;-0.0494974;4.59187;-2.79704e-005;-0.00113326;-2.15757e-006;-4.59683e-006;-0.63909;-0.000347742;0.0161587;1.49297e-006;0.0372454;9.98566e-007;-0.168614;4.75235e-005;0.00241448;0;0;0;0;0;0;0;1.15741;-4.64136;0.195211;-0.381;2.59658;0;0;2.59658;0;0;1.24313;-4.47326;-0.0959475;-0.381;0.503704;0;0;0.503704;0;0;1.20099;-4.80946;-0.0959467;-0.381;-1.52958;0;0;-1.52958;0;0;1.42046;-4.83262;0.754533;1.48411;-4.06369;1.16632;0.363;0.491665;0.909595;0;2.06246;0.909595;-1.5708;1.40921;-3.74561;0.126156;1.42998;-3.84686;1.04113;0.363;1.68101;0.858931;0;-3.03138;0.858931;-1.5708;1.40925;-3.74561;-0.123844;1.42998;-3.84687;-1.03887;0.363;4.60217;0.858903;0;-0.11022;0.858903;-1.5708;1.42048;-4.83264;-0.752208;1.4841;-4.0637;-1.16406;0.363;5.79146;0.909578;0;1.07907;0.909578;-1.5708;1.48338;-5.04887;-0.627206;1.49487;-5.86504;-0.124046;0.363;2.58913;0.867994;0;-2.12326;0.867994;-1.5708;1.48341;-5.04886;0.629535;1.49487;-5.86503;0.126324;0.363;3.69409;0.867978;0;-1.0183;0.867978;-1.5708;2.06246;0.909595;-1.5708;-3.03138;0.858931;-1.5708;-0.11022;0.858903;-1.5708;1.07907;0.909578;-1.5708;-2.12326;0.867994;-1.5708;-1.0183;0.867978;-1.5708;-4.59683e-006;0;0;1.57078;0.0497533;-1.57078;-4.54237;0.0494974;-4.59187;6.7544e-006;2.15757e-006;4.59683e-006;0.001161;2.79704e-005;0.00113326;-5.63109;0.795243;-0.381;-3.38453;0.504075;-0.381;-4.75997;-1.29592;-0.381
1049;5.24;-0.00185695;0.00604047;0.0327302;0.0356614;-0.0495676;4.53917;-0.639933;0.0371243;2.86277e-006;-7.10143e-007;1.03175e-006;3.45335e-005;-7.05597e-007;-0.00116274;-0.000351827;9.90107e-007;1.52481e-006;1048;2.73718e-006;-6.7465e-006;1.57963e-006;6.99444e-005;1048;0.00067667;-0.0057675;0.0161706;534.082;861.656;255.164;242.904;1902.23;-0.0495813;4.58875;-2.79658e-005;-0.001135;-2.1457e-006;-4.6008e-006;-0.639921;-0.000347596;0.0161706;1.57963e-006;0.0371243;9.90107e-007;-0.166213;2.91824e-005;0.00238799;0;0;0;0;0;0;0;1.15734;-4.63833;0.195212;-0.381;2.59655;0;0;2.59655;0;0;1.2432;-4.47023;-0.0959458;-0.381;0.503671;0;0;0.503671;0;0;1.201;-4.80643;-0.0959449;-0.381;-1.52951;0;0;-1.52951;0;0;1.42044;-4.82943;0.754535;1.48413;-4.06058;1.16632;0.363;0.491709;0.909646;0;2.06251;0.909646;-1.5708;1.40939;-3.7424;0.126157;1.43021;-3.84375;1.04114;0.363;1.68111;0.859031;0;-3.03128;0.859031;-1.5708;1.40943;-3.7424;-0.123843;1.43021;-3.84376;-1.03887;0.363;4.60207;0.859003;0;-0.110318;0.859003;-1.5708;1.42046;-4.82944;-0.752206;1.48413;-4.06059;-1.16406;0.363;5.79141;0.909629;0;1.07902;0.909629;-1.5708;1.48342;-5.04568;-0.627204;1.49486;-5.86192;-0.124044;0.363;2.58918;0.867954;0;-2.12321;0.867954;-1.5708;1.48344;-5.04567;0.629537;1.49486;-5.86192;0.126326;0.363;3.69405;0.867937;0;-1.01834;0.867937;-1.5708;2.06251;0.909646;-1.5708;-3.03128;0.859031;-1.5708;-0.110318;0.859003;-1.5708;1.07902;0.909629;-1.5708;-2.12321;0.867954;-1.5708;-1.01834;0.867937;-1.5708;-4.6008e-006;0;0;1.57078;0.0495676;-1.57078;-4.53917;0.0495813;-4.58875;6.7465e-006;2.1457e-006;4.6008e-006;0.00116274;2.79658e-005;0.001135;-5.62798;0.795245;-0.381;-3.38142;0.504077;-0.381;-4.75686;-1.29592;-0.381
1050;5.245;-0.00180798;0.0060371;0.0325784;0.0362021;-0.0493826;4.53597;-0.640752;0.0370034;5.0398e-006;-7.04715e-007;1.01483e-006;4.67178e-005;-7.00726e-007;-0.00116447;-0.000351773;9.74153e-007;1.63867e-006;1049;2.84932e-006;-6.73803e-006;1.69426e-006;7.24303e-005;1049;0.00065427;-0.00568661;0.0161824;550.939;806.486;201.909;206.123;1910.28;-0.049664;4.58563;-2.79605e-005;-0.00113674;-2.13355e-006;-4.60448e-006;-0.64074;-0.000347374;0.0161824;1.69426e-006;0.0370034;9.74153e-007;-0.163833;4.43794e-005;0.00235965;0;0;0;0;0;0;0;1.15727;-4.6353;0.195214;-0.381;2.59651;0;0;2.59651;0;0;1.24327;-4.4672;-0.095944;-0.381;0.503639;0;0;0.503639;0;0;1.201;-4.8034;-0.0959432;-0.381;-1.52944;0;0;-1.52944;0;0;1.42042;-4.82623;0.754537;1.48416;-4.05746;1.16632;0.363;0.491752;0.909697;0;2.06255;0.909697;-1.5708;1.40957;-3.73919;0.126159;1.43043;-3.84063;1.04114;0.363;1.68121;0.859132;0;-3.03118;0.859132;-1.5708;1.40961;-3.73919;-0.123841;1.43043;-3.84064;-1.03887;0.363;4.60197;0.859104;0;-0.110415;0.859104;-1.5708;1.42043;-4.82624;-0.752204;1.48416;-4.05747;-1.16406;0.363;5.79137;0.90968;0;1.07898;0.90968;-1.5708;1.48345;-5.04248;-0.627203;1.49485;-5.8588;-0.124042;0.363;2.58922;0.867914;0;-2.12317;0.867914;-1.5708;1.48347;-5.04247;0.629538;1.49485;-5.8588;0.126328;0.363;3.69401;0.867897;0;-1.01838;0.867897;-1.5708;2.06255;0.909697;-1.5708;-3.03118;0.859132;-1.5708;-0.110415;0.859104;-1.5708;1.07898;0.90968;-1.5708;-2.12317;0.867914;-1.5708;-1.01838;0.867897;-1.5708;-4.60448e-006;0;0;1.57078;0.0493826;-1.57078;-4.53597;0.049664;-4.58563;6.73803e-006;2.13355e-006;4.60448e-006;0.00116447;2.79605e-005;0.00113674;-5.62486;0.795247;-0.381;-3.3783;0.504079;-0.381;-4.75374;-1.29592;-0.381
